Image,Noise Reduction,Filter Size,CLAHE,Grid Size,Pct,static_foreground_removal,Dilation,Opening,Closing,Smoothing_after_morph,objects_before_post_processing,objects_after_post_processing,TP,FP,FN,Precision,Recall,F1,RMSE
3,Gaussian,5,False,8,35,True,False,True,True,False,325,71,47,32,87,0.5949367088607594,0.35074626865671643,0.4413145539906103,55.0
3,Gaussian,5,False,8,35,True,False,True,True,True,303,100,64,44,70,0.5925925925925926,0.47761194029850745,0.5289256198347108,26.0
3,Gaussian,5,False,8,35,True,True,False,False,False,501,100,62,44,72,0.5849056603773585,0.4626865671641791,0.5166666666666667,28.0
3,Gaussian,5,False,8,35,True,True,False,False,True,272,113,73,56,61,0.5658914728682171,0.5447761194029851,0.5551330798479087,5.0
3,Gaussian,5,False,8,35,True,True,False,True,False,253,85,67,34,67,0.6633663366336634,0.5,0.5702127659574467,33.0
3,Gaussian,5,False,8,35,True,True,False,True,True,237,102,73,48,61,0.6033057851239669,0.5447761194029851,0.5725490196078432,13.0
3,Gaussian,5,False,8,35,True,True,True,False,False,404,101,62,45,72,0.5794392523364486,0.4626865671641791,0.5145228215767634,27.0
3,Gaussian,5,False,8,35,True,True,True,False,True,265,113,73,56,61,0.5658914728682171,0.5447761194029851,0.5551330798479087,5.0
3,Gaussian,5,False,8,35,True,True,True,True,False,239,86,67,35,67,0.6568627450980392,0.5,0.5677966101694916,32.0
3,Gaussian,5,False,8,35,True,True,True,True,True,229,102,73,48,61,0.6033057851239669,0.5447761194029851,0.5725490196078432,13.0
3,Gaussian,5,False,8,50,True,False,False,False,False,624,24,13,12,121,0.52,0.09701492537313433,0.16352201257861637,109.0
3,Gaussian,5,False,8,50,True,False,False,False,True,186,32,22,10,112,0.6875,0.16417910447761194,0.26506024096385544,102.0
3,Gaussian,5,False,8,50,True,False,False,True,False,187,22,16,7,118,0.6956521739130435,0.11940298507462686,0.2038216560509554,111.0
3,Gaussian,5,False,8,50,True,False,False,True,True,162,38,25,13,109,0.6578947368421053,0.1865671641791045,0.29069767441860467,96.0
3,Gaussian,5,False,8,50,True,False,True,False,False,237,24,13,12,121,0.52,0.09701492537313433,0.16352201257861637,109.0
3,Gaussian,5,False,8,50,True,False,True,False,True,151,31,22,9,112,0.7096774193548387,0.16417910447761194,0.26666666666666666,103.0
3,Gaussian,5,False,8,50,True,False,True,True,False,153,22,16,7,118,0.6956521739130435,0.11940298507462686,0.2038216560509554,111.0
3,Gaussian,5,False,8,50,True,False,True,True,True,140,37,25,12,109,0.6756756756756757,0.1865671641791045,0.29239766081871343,97.0
3,Gaussian,5,False,8,50,True,True,False,False,False,552,28,21,8,113,0.7241379310344828,0.15671641791044777,0.25766871165644173,105.0
3,Gaussian,5,False,8,50,True,True,False,False,True,170,52,32,23,102,0.5818181818181818,0.23880597014925373,0.3386243386243386,79.0
3,Gaussian,5,False,8,50,True,True,False,True,False,160,31,24,11,110,0.6857142857142857,0.1791044776119403,0.28402366863905326,99.0
3,Gaussian,5,False,8,50,True,True,False,True,True,146,51,33,22,101,0.6,0.2462686567164179,0.3492063492063492,79.0
3,Gaussian,5,False,8,50,True,True,True,False,False,165,28,21,8,113,0.7241379310344828,0.15671641791044777,0.25766871165644173,105.0
3,Gaussian,5,False,8,50,True,True,True,False,True,135,51,32,22,102,0.5925925925925926,0.23880597014925373,0.3404255319148936,80.0
3,Gaussian,5,False,8,50,True,True,True,True,False,126,31,24,11,110,0.6857142857142857,0.1791044776119403,0.28402366863905326,99.0
3,Gaussian,5,False,8,50,True,True,True,True,True,124,50,33,21,101,0.6111111111111112,0.2462686567164179,0.35106382978723405,80.0
